episode,reward,collisions,completion,steps
147,21.015560150146484,0,1,1
148,22.19815734848089,0,1,57
149,21.414329026069026,0,1,13
150,21.64188082749024,0,1,23
151,20.999279022216797,0,1,1
152,21.251201183884405,0,1,17
153,21.39483571809251,0,1,10
154,21.007598876953125,0,1,1
155,21.024794671684504,0,1,3
156,21.72695881855907,0,1,52
157,21.205041892826557,0,1,5
158,23.08493404480396,0,1,56
159,22.310066831349104,0,1,80
160,22.181759167695418,0,1,15
161,22.432097203971352,0,1,85
162,21.303474063053727,0,1,11
163,20.999000549316406,0,1,1
164,24.221381194623973,0,1,147
165,21.92173748119967,0,1,27
166,24.42827965412289,0,1,133
167,21.61504095455166,0,1,20
168,24.175267172155145,0,1,134
169,21.01279067993164,0,1,1
170,21.783734484226443,0,1,39
171,23.769565315498767,0,1,101
172,21.51474422798492,0,1,15
173,21.0923526044935,0,1,3
174,20.999000549316406,0,1,1
175,21.95286286715418,0,1,39
176,21.057741032913327,0,1,2
177,25.118658754916396,0,1,94
178,21.170079918578267,0,1,8
179,21.87066315114498,0,1,17
180,21.81687275134027,0,1,11
181,22.22135578666348,0,1,24
182,21.54964396415744,0,1,27
183,21.003692626953125,0,1,1
184,21.028352737426758,0,1,1
185,23.266825496208185,0,1,73
186,22.00537306116894,0,1,19
187,21.69500389008317,0,1,28
188,21.3049047421664,0,1,12
189,21.747250804677606,0,1,9
190,21.51556244137464,0,1,13
191,20.999820709228516,0,1,1
192,21.275049556046724,0,1,7
193,22.215177469537593,0,1,55
194,21.007707595825195,0,1,1
195,22.085930428584106,0,1,31
196,21.505517656332813,0,1,16
197,22.119003402418457,0,1,82
198,21.97535052965395,0,1,21
199,24.851101547348662,0,1,170
200,21.228992534801364,0,1,5
201,21.00761604309082,0,1,1
202,21.08962480595801,0,1,7
203,21.01483154296875,0,1,1
204,21.361300945747644,0,1,15
205,21.968301702756435,0,1,25
206,21.283494184084702,0,1,10
207,21.875600493629463,0,1,49
208,23.735624323409866,0,1,117
209,21.964578533545136,0,1,12
210,21.93477365205763,0,1,23
211,22.62430498789763,0,1,83
212,21.016937255859375,0,1,1
213,20.999000549316406,0,1,1
214,21.631996555253863,0,1,11
215,22.1918022838654,0,1,17
216,20.999000549316406,0,1,1
217,21.114249980077147,0,1,3
218,21.240619227290154,0,1,7
219,22.195571116171777,0,1,29
220,22.127669927489478,0,1,37
221,20.999000549316406,0,1,1
222,21.020362854003906,0,1,1
223,21.644139385200106,0,1,12
224,22.19916141690919,0,1,52
225,21.01253401732538,0,1,6
226,21.02136993408203,0,1,1
227,26.75364387209993,0,1,186
228,21.774471173761413,0,1,18
229,22.337354587973095,0,1,43
230,22.838727681490127,0,1,61
231,22.0180718669435,0,1,41
232,20.999000549316406,0,1,1
233,21.821314614266157,0,1,11
234,21.557040710751608,0,1,23
235,21.038740158081055,0,1,1
236,21.836901767528616,0,1,15
237,21.909365112544037,0,1,38
238,21.00234603881836,0,1,1
239,20.999000549316406,0,1,1
240,24.311793629312888,0,1,59
241,21.206812825694215,0,1,13
242,21.976374304271303,0,1,16
243,21.742565482854843,0,1,13
244,22.460069733366254,0,1,45
245,20.999000549316406,0,1,1
246,21.982498191529885,0,1,22
247,24.257466348459275,0,1,85
248,23.90762966357579,0,1,103
249,21.321373868733644,0,1,7
250,21.108806109055877,0,1,3
251,21.899993699393235,0,1,21
252,21.020723342895508,0,1,1
253,21.021364212036133,0,1,1
254,22.34032682221732,0,1,50
255,21.507757110521197,0,1,17
256,21.201461505144835,0,1,5
257,26.2242435652297,0,1,166
258,20.999000549316406,0,1,1
259,21.20712785422802,0,1,7
260,21.817054095095955,0,1,24
261,22.192867448786274,0,1,25
262,21.263957845047116,0,1,7
263,21.739622746536043,0,1,32
264,21.50870075263083,0,1,8
265,20.999000549316406,0,1,1
266,21.00253677368164,0,1,1
267,22.587791373429354,0,1,67
268,20.999000549316406,0,1,1
269,22.98696957679931,0,1,51
270,22.348978092661127,0,1,101
271,21.19174868077971,0,1,10
272,21.05077557452023,0,1,2
273,21.065282818395644,0,1,6
274,21.08194481767714,0,1,6
275,22.18244107119972,0,1,59
276,21.37866797670722,0,1,9
277,21.426683368568774,0,1,20
278,22.00885544292396,0,1,40
279,21.839474810287356,0,1,14
280,22.094022138044238,0,1,15
281,21.02153205871582,0,1,1
282,21.477617237302184,0,1,27
283,21.56635960820131,0,1,18
284,21.95048919133842,0,1,12
285,21.024715423583984,0,1,1
286,20.999000549316406,0,1,1
287,21.018653869628906,0,1,1
288,21.00652313232422,0,1,1
289,21.776504094072152,0,1,15
290,21.66074669919908,0,1,9
291,21.00002670288086,0,1,1
292,22.58258117630612,0,1,63
293,21.20813785493374,0,1,7
294,21.221258115023375,0,1,5
295,21.53565723489737,0,1,14
296,21.498120488715358,0,1,10
297,21.002727508544922,0,1,1
298,21.021448135375977,0,1,1
299,21.40921700373292,0,1,10
300,21.7967161728302,0,1,22
301,21.483015218749642,0,1,7
302,21.02010154724121,0,1,1
303,21.84991637332132,0,1,21
304,21.36932935884397,0,1,22
305,22.313749912194908,0,1,67
306,21.227718187496066,0,1,5
307,21.16593999788165,0,1,5
308,21.802246265113354,0,1,10
309,21.89102667826228,0,1,37
310,21.366593996062875,0,1,7
311,23.445868857379537,0,1,104
312,21.942699696868658,0,1,17
313,22.071190687653143,0,1,44
314,21.044817434623837,0,1,2
315,22.170905545397545,0,1,60
316,21.15369308926165,0,1,5
317,21.378230038564652,0,1,19
318,22.33942186331842,0,1,48
319,22.158948939293623,0,1,16
320,22.84644762449898,0,1,72
321,21.78926779455651,0,1,52
322,21.27562819607556,0,1,7
323,21.848025733605027,0,1,10
324,22.061965707689524,0,1,14
325,21.959316147724167,0,1,38
326,21.275443794205785,0,1,6
327,21.74109187349677,0,1,18
328,21.008190155029297,0,1,1
329,21.085965011268854,0,1,3
330,21.94992089085281,0,1,14
331,21.006677627563477,0,1,1
332,21.54069429275114,0,1,29
333,21.65509333461523,0,1,19
334,21.80427229613997,0,1,14
335,21.709745090454817,0,1,11
336,20.999000549316406,0,1,1
337,22.096315106842667,0,1,26
338,22.025624550995417,0,1,40
339,21.013940811157227,0,1,1
340,21.881989121437073,0,1,15
341,22.867396823246963,0,1,56
342,22.69834632266793,0,1,93
343,22.464437878210447,0,1,101
344,22.127231072750874,0,1,18
345,21.31130013091024,0,1,8
346,21.60426179692149,0,1,17
347,21.770409448072314,0,1,16
348,21.660598563030362,0,1,11
349,21.410587727325037,0,1,29
350,21.42567472718656,0,1,6
351,21.098402759293094,0,1,4
352,21.923250707157422,0,1,21
353,21.493579246802256,0,1,22
354,22.0265120214317,0,1,39
355,21.223618637246545,0,1,19
356,21.032873055315576,0,1,4
357,20.999000549316406,0,1,1
358,21.067175589618273,0,1,4
359,21.00275421142578,0,1,1
360,21.069309301907197,0,1,5
361,21.696466848487034,0,1,22
362,21.467060615424998,0,1,21
363,21.00921630859375,0,1,1
364,21.461548374965787,0,1,12
365,21.011829376220703,0,1,1
366,21.659770144266076,0,1,13
367,21.592929251899477,0,1,15
368,22.144776796922088,0,1,15
369,22.00027887203032,0,1,39
370,22.48426811210811,0,1,15
371,21.382374441600405,0,1,13
372,21.29259262792766,0,1,7
373,21.295737054315396,0,1,8
374,21.01055335998535,0,1,1
375,21.465637294575572,0,1,8
376,21.559184767655097,0,1,22
377,21.073359854635783,0,1,5
378,22.612419918295927,0,1,69
379,22.861185577567085,0,1,82
380,23.16433832680923,0,1,110
381,21.752075424417853,0,1,40
382,23.1236491369782,0,1,63
383,21.44985074037686,0,1,28
384,21.029598236083984,0,1,1
385,21.04510471597314,0,1,3
386,22.163126215455122,0,1,15
387,21.38438997801859,0,1,7
388,21.633500097319484,0,1,16
389,22.142321330378763,0,1,38
390,22.09231032738171,0,1,56
391,22.211989594739862,0,1,17
392,21.464606860652566,0,1,7
393,21.009824752807617,0,1,1
394,21.052303347736597,0,1,3
395,21.38829659856856,0,1,6
396,21.22957219555974,0,1,9
397,21.77500532392878,0,1,35
398,22.933945639058948,0,1,66
399,21.30121548101306,0,1,10
400,26.201078973826952,0,1,167
401,20.999000549316406,0,1,1
402,22.588257265219,0,1,68
403,21.024002075195312,0,1,1
404,22.197793667961378,0,1,49
405,21.83805567584932,0,1,9
406,21.06222907861229,0,1,7
407,20.999000549316406,0,1,1
408,20.999000549316406,0,1,1
409,21.597639790037647,0,1,29
410,21.103872871026397,0,1,3
411,21.572873072698712,0,1,9
412,21.115912161767483,0,1,4
413,20.999000549316406,0,1,1
414,21.022775650024414,0,1,1
415,21.31771158258198,0,1,11
416,22.187814911827445,0,1,17
417,21.01473045349121,0,1,1
418,7.037932159029879,0,0,200
419,21.009143829345703,0,1,1
420,21.07371502596652,0,1,6
421,21.841879126499407,0,1,43
422,22.565027581062168,0,1,33
423,22.162950521335006,0,1,18
424,21.526500452309847,0,1,11
425,21.192941600922495,0,1,11
426,21.00115394592285,0,1,1
427,21.121056996285915,0,1,4
428,21.007259368896484,0,1,1
429,22.041235959157348,0,1,16
430,21.01751708984375,0,1,1
431,21.382631296291947,0,1,6
432,21.358355878153816,0,1,10
433,21.51436460763216,0,1,10
434,22.564737423555925,0,1,33
435,23.568400279560592,0,1,91
436,21.764600718393922,0,1,13
437,22.06965978629887,0,1,17
438,21.019575119018555,0,1,1
439,20.999000549316406,0,1,1
440,21.88695608612761,0,1,58
441,21.272051073727198,0,1,8
442,25.363402913499158,0,1,121
443,21.700267555715982,0,1,19
444,21.720634607598186,0,1,13
445,21.17605470342096,0,1,7
446,21.261373657733202,0,1,9
447,21.795727903023362,0,1,10
448,21.188559670641553,0,1,9
449,23.93663494620705,0,1,179
450,21.00336265563965,0,1,1
451,21.51360496378038,0,1,23
452,22.043183284578845,0,1,29
453,21.672778652980924,0,1,11
454,21.021814346313477,0,1,1
455,21.770110381999984,0,1,13
456,21.22136276960373,0,1,6
457,21.27424847544171,0,1,11
458,21.24802528519649,0,1,7
459,21.89052961417474,0,1,26
460,22.045187467709184,0,1,14
461,21.34980216063559,0,1,9
462,21.292497408750933,0,1,19
463,22.086832207394764,0,1,30
464,21.656676847604103,0,1,13
465,20.999000549316406,0,1,1
466,22.065470715868287,0,1,42
467,21.983468813588843,0,1,40
468,21.441418459638953,0,1,12
469,22.44328326555842,0,1,37
470,21.88981154205976,0,1,12
471,21.729957243427634,0,1,13
472,21.142516039311886,0,1,4
473,20.999000549316406,0,1,1
474,21.892455784603953,0,1,12
475,20.999000549316406,0,1,1
476,21.333442898467183,0,1,13
477,21.265971510089003,0,1,13
478,21.02897988446057,0,1,2
479,21.87411887012422,0,1,9
480,21.926652690395713,0,1,13
481,22.021854724851437,0,1,12
482,22.010643121320754,0,1,14
483,21.040625797584653,0,1,2
484,21.010379791259766,0,1,1
485,21.392756810295396,0,1,30
486,21.569197679637,0,1,23
487,22.071286156889983,0,1,13
488,21.58511324453866,0,1,32
489,22.09967072919244,0,1,52
490,20.999000549316406,0,1,1
491,21.99718394316733,0,1,12
492,21.458447828888893,0,1,10
493,21.73760143108666,0,1,12
494,21.844344058074057,0,1,45
495,21.95840337208938,0,1,56
496,21.312216257909313,0,1,8
497,21.02109146118164,0,1,1
498,21.00482749938965,0,1,1
499,21.005535125732422,0,1,1
500,23.417478900868446,0,1,156
501,21.18633897230029,0,1,5
502,21.00296974182129,0,1,1
503,20.999000549316406,0,1,1
504,20.999000549316406,0,1,1
505,22.324375592172146,0,1,52
506,21.26464323885739,0,1,7
507,22.311783201876096,0,1,42
508,21.361887017730623,0,1,17
509,21.1234487388283,0,1,5
510,20.999000549316406,0,1,1
511,21.138357885181904,0,1,5
512,21.12770351022482,0,1,4
513,21.721641313284636,0,1,9
514,20.999000549316406,0,1,1
515,21.000625610351562,0,1,1
516,21.124154351768084,0,1,4
517,22.757270749891177,0,1,66
518,21.91259359382093,0,1,10
519,21.875564826652408,0,1,13
520,20.999000549316406,0,1,1
521,21.534129595384,0,1,7
522,21.005573272705078,0,1,1
523,22.34082978218794,0,1,19
524,23.372954394086264,0,1,82
525,20.999000549316406,0,1,1
526,21.244939552620053,0,1,7
527,23.382520246945205,0,1,42
528,21.281347330659628,0,1,6
529,22.017982056364417,0,1,15
530,21.54926747456193,0,1,10
531,21.388453941908665,0,1,7
532,21.06885372288525,0,1,2
533,21.02080726623535,0,1,1
534,22.578879955923185,0,1,37
535,21.08820143714547,0,1,3
536,21.25013697333634,0,1,6
537,21.138377245748416,0,1,6
538,21.024240493774414,0,1,1
539,20.999000549316406,0,1,1
540,22.30629210853658,0,1,58
541,21.57083347463049,0,1,13
542,22.082318544271402,0,1,57
543,21.012680053710938,0,1,1
544,21.47037568502128,0,1,13
545,21.89266070909798,0,1,18
546,21.507352676359005,0,1,8
547,21.513822671200614,0,1,34
548,23.26753489265684,0,1,66
549,21.000749588012695,0,1,1
550,21.443596865981817,0,1,8
551,21.014894485473633,0,1,1
552,22.191715963417664,0,1,30
553,20.999000549316406,0,1,1
554,21.91272515768651,0,1,33
555,21.01169776916504,0,1,1
556,21.86666344664991,0,1,10
557,21.650974640622735,0,1,9
558,20.999000549316406,0,1,1
559,21.23587905243039,0,1,7
560,20.999000549316406,0,1,1
561,21.15663124062121,0,1,5
562,20.999000549316406,0,1,1
563,21.14402068592608,0,1,5
564,22.58427481247054,0,1,48
565,20.999000549316406,0,1,1
566,21.974592143669724,0,1,14
567,21.56443919055164,0,1,9
568,21.00414276123047,0,1,1
569,21.541024031466804,0,1,15
570,21.04605070129037,0,1,3
571,21.606351936236024,0,1,8
572,21.408432317897677,0,1,9
573,21.971368173137307,0,1,11
574,21.33227004291257,0,1,32
575,21.01027488708496,0,1,1
576,22.315814904577564,0,1,86
577,21.95080776512623,0,1,13
578,21.700447473675013,0,1,12
579,21.036833750084043,0,1,2
580,21.531546595913824,0,1,29
581,21.86109106533695,0,1,54
582,21.006898880004883,0,1,1
583,21.61598943185527,0,1,11
584,21.32014201034326,0,1,7
585,21.634231083258783,0,1,29
586,22.054144023451954,0,1,14
587,21.02579689025879,0,1,1
588,21.56403298303485,0,1,9
589,21.074282607529312,0,1,4
590,21.029207229614258,0,1,1
591,21.70662706985604,0,1,19
592,21.914279135817196,0,1,27
593,21.504219718975946,0,1,37
594,21.57323428033851,0,1,22
595,21.774511545314454,0,1,37
596,21.757990861311555,0,1,13
597,21.00653839111328,0,1,1
598,20.999000549316406,0,1,1
599,21.973069275845774,0,1,40
600,21.083096453920007,0,1,5
601,23.650621953071095,0,1,84
602,21.583624240127392,0,1,10
603,21.003957748413086,0,1,1
604,21.959576500579715,0,1,13
605,21.01268196105957,0,1,1
606,21.97144447825849,0,1,15
607,21.100509200245142,0,1,3
608,21.78569153882563,0,1,11
609,21.12411766895093,0,1,6
610,22.18930407798325,0,1,50
611,21.67360333132092,0,1,39
612,21.02541160583496,0,1,1
613,20.999780654907227,0,1,1
614,22.20270221075043,0,1,62
615,22.09476031799568,0,1,51
616,20.999000549316406,0,1,1
617,22.262366291251965,0,1,14
618,21.310968773730565,0,1,9
619,21.763669960200787,0,1,17
620,22.037592961103655,0,1,34
621,21.558908047554723,0,1,43
622,21.01258087158203,0,1,1
623,21.028452144935727,0,1,2
624,21.828961657360196,0,1,11
625,21.36765006033238,0,1,8
626,21.082214329391718,0,1,3
627,21.621994441375136,0,1,15
628,21.55144246853888,0,1,8
629,21.33501466177404,0,1,9
630,20.999000549316406,0,1,1
631,22.130468821153045,0,1,11
632,21.9478372130543,0,1,11
633,22.436250269820448,0,1,42
634,21.34837961383164,0,1,10
635,22.06615787242481,0,1,43
636,21.62714403681457,0,1,10
637,20.999000549316406,0,1,1
638,21.744656966999173,0,1,11
639,21.78105503146071,0,1,15
640,21.338298108661547,0,1,8
641,21.67135855939705,0,1,16
642,20.999000549316406,0,1,1
643,22.04256830230588,0,1,87
644,22.033269066363573,0,1,23
645,22.05990673805354,0,1,17
646,4.017860923369881,0,0,200
647,22.479194041341543,0,1,18
648,21.063046786934137,0,1,3
649,21.97136677801609,0,1,13
650,21.143389128148556,0,1,4
651,21.565700823441148,0,1,11
652,21.8074555591229,0,1,29
653,21.707574168220162,0,1,12
654,20.999000549316406,0,1,1
655,21.36657129228115,0,1,12
656,20.999000549316406,0,1,1
657,20.999000549316406,0,1,1
658,21.36293688812293,0,1,13
659,22.13210240472108,0,1,54
660,21.028228759765625,0,1,1
661,21.717359779402614,0,1,10
662,21.89133503678022,0,1,18
663,21.343728509382345,0,1,18
664,21.01163101196289,0,1,1
665,22.966811990598217,0,1,83
666,21.007925033569336,0,1,1
667,21.32035803317558,0,1,16
668,21.48655247502029,0,1,10
669,21.919877784326673,0,1,13
670,21.00004005432129,0,1,1
671,21.905242349370383,0,1,26
672,21.5013280667481,0,1,32
673,20.999000549316406,0,1,1
674,21.44562886096537,0,1,7
675,20.999000549316406,0,1,1
676,21.483683131809812,0,1,13
677,22.74422360857716,0,1,85
678,21.214546430972405,0,1,7
679,22.780828638758976,0,1,43
680,21.108553206548095,0,1,3
681,21.429068265017122,0,1,24
682,21.01803970336914,0,1,1
683,22.06652582657989,0,1,47
684,21.0628658272326,0,1,3
685,22.587779175824835,0,1,55
686,21.01532554626465,0,1,1
687,22.7199073061347,0,1,74
688,21.786160230636597,0,1,15
689,21.92296351562254,0,1,27
690,21.008947372436523,0,1,1
691,20.999000549316406,0,1,1
692,21.14747629885096,0,1,7
693,21.378258739365265,0,1,22
694,21.66774952225387,0,1,10
695,21.507456781342626,0,1,11
696,22.228475630283356,0,1,14
697,20.999000549316406,0,1,1
698,21.020551681518555,0,1,1
699,22.447224734525662,0,1,42
700,21.154009413090535,0,1,5
701,23.381828643381596,0,1,175
702,21.879963760147803,0,1,29
703,21.806308144703507,0,1,10
704,21.101237602648325,0,1,5
705,21.019350051879883,0,1,1
706,21.890076456591487,0,1,10
707,21.97437476553023,0,1,21
708,21.356084806728177,0,1,26
709,21.163902724161744,0,1,4
710,22.33382423268631,0,1,21
711,22.405252098105848,0,1,28
712,22.722009207995143,0,1,76
713,21.56138025596738,0,1,17
714,21.566179137676954,0,1,40
715,21.94493324373616,0,1,23
716,21.79222265817225,0,1,11
717,21.12253524386324,0,1,9
718,21.994089029729366,0,1,12
719,21.39754210971296,0,1,6
720,21.018218994140625,0,1,1
721,21.471450999379158,0,1,9
722,21.725758654996753,0,1,11
723,21.619938764953986,0,1,12
724,20.999000549316406,0,1,1
725,21.83728195913136,0,1,13
726,21.021076202392578,0,1,1
727,21.74389606900513,0,1,10
728,21.97990531474352,0,1,14
729,21.741738821030594,0,1,17
730,22.292610365468136,0,1,69
731,21.82228233292699,0,1,32
732,20.999000549316406,0,1,1
733,21.07425574027002,0,1,3
734,21.137764429673553,0,1,3
735,21.58511956478469,0,1,37
736,21.01433563232422,0,1,1
737,21.788908578571863,0,1,21
738,21.22900409810245,0,1,5
739,21.916600313037634,0,1,12
740,20.999000549316406,0,1,1
741,21.193192088976502,0,1,4
742,21.615655985136982,0,1,36
743,21.195767628145404,0,1,7
744,21.9742925822502,0,1,18
745,22.242713742074557,0,1,19
746,22.100878145596653,0,1,36
747,20.999000549316406,0,1,1
748,21.535390411387198,0,1,22
749,21.669424111023545,0,1,16
750,21.703390352486167,0,1,29
751,21.154021406546235,0,1,4
752,21.133985858410597,0,1,7
753,21.969232453033328,0,1,13
754,20.999711990356445,0,1,1
755,21.329761431727093,0,1,16
756,21.08816706592188,0,1,6
757,21.122645949944854,0,1,3
758,22.874557521296083,0,1,116
759,21.02552604675293,0,1,1
760,21.29889434017241,0,1,6
761,21.601794290123507,0,1,21
762,21.05018315091729,0,1,3
763,21.96788378432393,0,1,13
764,21.838640788497287,0,1,37
765,21.398976519703865,0,1,10
766,21.336996907368302,0,1,6
767,21.932260245084763,0,1,35
768,21.827283464372158,0,1,31
769,21.937577555305324,0,1,43
770,21.027423858642578,0,1,1
771,21.74306507955771,0,1,31
772,21.60028207860887,0,1,9
773,21.010448455810547,0,1,1
774,21.77819298952818,0,1,10
775,22.001632949511986,0,1,45
776,21.438530245795846,0,1,7
777,21.01718521118164,0,1,1
778,21.926559813320637,0,1,13
779,21.50112276354048,0,1,11
780,21.016271591186523,0,1,1
781,22.547071332111955,0,1,14
782,21.26592755317688,0,1,6
783,21.657316121272743,0,1,27
784,20.999000549316406,0,1,1
785,21.312888951972127,0,1,8
786,21.619310284033418,0,1,8
787,20.999000549316406,0,1,1
788,21.094462832435966,0,1,4
789,21.126626693469007,0,1,13
790,21.682658404111862,0,1,13
791,21.49991195835173,0,1,11
792,21.01355743408203,0,1,1
793,21.24359230371192,0,1,12
794,22.650952181124012,0,1,87
795,21.00103759765625,0,1,1
796,21.0217227935791,0,1,1
797,21.49011803045869,0,1,10
798,21.5622238261858,0,1,12
799,21.629989828914404,0,1,13
800,20.999000549316406,0,1,1
801,20.999000549316406,0,1,1
802,21.170009373687208,0,1,15
803,21.389909176155925,0,1,9
804,21.267090866342187,0,1,5
805,21.32577807054622,0,1,24
806,20.999000549316406,0,1,1
807,24.309605345944874,0,1,73
808,21.006166458129883,0,1,1
809,21.70935924758669,0,1,23
810,21.466328540816903,0,1,7
811,21.002714157104492,0,1,1
812,21.60826774884481,0,1,13
813,21.19790699519217,0,1,4
814,21.308708335331175,0,1,13
815,21.16188575758133,0,1,9
816,20.999000549316406,0,1,1
817,21.5703674139113,0,1,51
818,21.654549131169915,0,1,9
819,21.020124435424805,0,1,1
820,20.999000549316406,0,1,1
821,21.570366345345974,0,1,14
822,21.021835327148438,0,1,1
823,21.087210007361136,0,1,5
824,21.07309789210558,0,1,5
825,21.665628844872117,0,1,10
826,21.013511657714844,0,1,1
827,21.40367608331144,0,1,6
828,21.40711388771888,0,1,17
829,23.983889510214794,0,1,113
830,20.999000549316406,0,1,1
831,21.863173892721534,0,1,10
832,21.005624771118164,0,1,1
833,21.247529089450836,0,1,6
834,21.193323824787512,0,1,8
835,21.04678348096786,0,1,3
836,21.023927688598633,0,1,1
837,21.38279361795867,0,1,24
838,22.52741573278763,0,1,48
839,21.46885303594172,0,1,7
840,20.999000549316406,0,1,1
841,21.57005607971223,0,1,21
842,20.999000549316406,0,1,1
843,21.93503425642848,0,1,46
844,21.6632632004912,0,1,20
845,21.75792963441927,0,1,14
846,21.738911563530564,0,1,10
847,21.001298904418945,0,1,1
848,21.78900981717743,0,1,14
849,21.89090391807258,0,1,12
850,21.995751951937564,0,1,59
851,21.48948083468713,0,1,12
852,21.027904510498047,0,1,1
853,21.996006587636657,0,1,16
854,20.999000549316406,0,1,1
855,21.8719404831063,0,1,43
856,21.184874964877963,0,1,5
857,21.182319901883602,0,1,4
858,21.693602120663854,0,1,35
859,22.178787236916833,0,1,37
860,22.109282467514277,0,1,16
861,22.379114720970392,0,1,16
862,21.436481134966016,0,1,9
863,21.38272663578391,0,1,9
864,21.00402069091797,0,1,1
865,22.407881038321648,0,1,40
866,22.171879590896424,0,1,46
867,21.16591567231808,0,1,10
868,21.313208410676452,0,1,10
869,22.14322210085811,0,1,38
870,21.080335220322013,0,1,4
871,20.999000549316406,0,1,1
