episode,reward,collisions,completion,steps
93,27.523356195888482,0,1,12
94,-0.1623476956228842,0,0,200
95,22.134428021905478,0,0,200
96,17.194170584902167,0,0,200
97,13.813774954338442,0,0,200
98,3.8045080011943355,0,0,200
99,31.387638446336496,0,0,200
100,1.5679290920888889,0,0,200
101,8.235735203081276,0,0,200
102,17.909667732485104,0,0,200
103,36.98516165581532,0,0,200
104,21.999000549316406,0,1,1
105,0.11950515168427955,0,0,200
106,52.9133115135337,0,0,200
107,34.26456860340477,0,0,200
108,11.78696541149111,0,0,200
109,17.925044073130266,0,0,200
110,34.249042720861326,5,1,162
111,-1.7362164312580717,3,0,200
112,65.4497840261829,2,0,200
113,25.229204232105985,0,1,10
114,26.646263963659294,1,1,34
115,27.347218597540632,0,1,12
116,56.19453404383967,0,0,200
117,8.586883381474763,1,0,200
118,22.011606216430664,0,1,1
119,69.917733594124,0,0,200
120,21.00112533569336,0,1,1
121,46.335287272930145,0,1,26
122,30.151051580905914,0,1,10
123,9.288665470950946,0,0,200
124,12.971583672915585,0,0,200
125,21.00824737548828,0,1,1
126,50.84516611555591,0,0,200
127,24.09520721435547,0,1,4
128,14.82965049536142,0,0,200
129,33.2913935227989,0,0,200
130,43.1768786186949,2,0,200
131,24.360262563859578,0,1,14
132,6.128056200512219,0,0,200
133,21.01493263244629,0,1,1
134,19.412353376683313,0,0,200
135,43.30257338285446,0,1,23
136,49.4793777573359,0,0,200
137,20.999000549316406,0,1,1
138,97.55360774361179,0,0,200
139,25.631372970558004,0,0,200
140,26.372091518191155,0,0,200
141,21.999000549316406,0,1,1
142,26.61475298745063,0,0,200
143,40.60100957850227,0,0,200
144,57.01568568368384,0,1,146
145,28.68996384931961,0,0,200
146,3.318104055684671,0,0,200
147,21.999000549316406,0,1,1
148,34.48686122894287,0,1,14
149,36.80649003344297,0,0,200
150,51.78577121219132,0,0,200
151,8.606997375012725,0,0,200
152,26.5493864362943,0,1,25
153,49.52306018094532,0,1,40
154,24.105255484580994,0,1,4
155,58.30096552934265,0,0,200
156,25.711545199155807,0,1,19
157,18.616191922614234,0,0,200
158,25.738221753854305,0,0,200
159,29.115264058113098,0,1,9
160,73.31465462878987,0,1,165
161,66.33057052134609,0,0,200
162,31.66588235780364,0,1,151
163,21.999000549316406,0,1,1
164,23.926911058137193,0,1,43
165,69.01341019434403,0,0,200
166,40.2301407456398,0,1,20
167,25.441451398655772,0,1,15
168,89.02013600163627,0,1,184
169,40.98100683122175,0,1,80
170,57.83619644130522,2,0,200
171,22.023321628570557,0,1,2
172,18.339896714838687,0,0,200
173,109.15493946132483,0,0,200
174,16.924715621047653,0,0,200
175,72.21802915520675,0,1,160
176,61.972022267251305,0,0,200
177,21.25034180352668,7,1,20
178,22.226054841579753,0,1,30
179,25.761229180381633,0,1,27
180,29.736302058328874,0,1,47
181,21.999000549316406,0,1,1
182,38.22008256055415,4,1,25
183,24.65319089316472,6,1,89
184,34.469818288460374,0,1,24
185,26.5443994672969,0,1,27
186,76.97361387317505,4,1,139
187,43.80451659660321,0,1,102
188,22.82475847558817,2,0,200
189,39.49659682199126,0,0,200
190,21.34911842085421,0,1,8
191,21.0157527923584,0,1,1
192,34.891491835936904,0,1,28
193,27.206323623657227,0,1,7
194,20.999000549316406,0,1,1
195,22.322594979894347,0,1,11
196,9.524674803393282,17,0,200
197,21.811617315222975,2,1,37
198,31.47146737575531,0,1,11
199,33.33549944101833,1,0,200
200,32.21842395089334,0,1,64
201,49.55994886444387,0,1,45
202,31.169731080532074,0,1,11
203,27.07092994451523,0,1,7
204,71.15238631970715,2,0,200
205,35.41716160462238,0,1,18
206,39.65479808032978,2,1,70
207,23.603904633200727,0,1,17
208,21.009742736816406,0,1,1
209,30.437467170879245,0,1,23
210,24.142802000045776,0,1,4
211,23.00959175825119,0,1,3
212,29.11059308052063,0,1,9
213,32.33888219867367,0,1,15
214,33.398288151471206,4,1,88
215,78.3368831256521,0,1,155
216,27.256741002202034,0,1,15
217,57.84491479082499,0,1,119
218,27.397327484795824,0,1,37
219,53.85746051231399,0,1,81
220,60.1271876985993,0,1,92
221,28.336999690160155,0,1,10
222,23.216970272595063,0,1,28
223,20.999000549316406,0,1,1
224,36.20491189898166,0,1,91
225,21.568248272466008,1,1,21
226,26.258894357830286,0,1,15
227,28.40973162651062,0,1,8
228,24.028475829560193,1,1,58
229,71.33875947777415,1,1,169
230,72.18792973883683,0,1,166
231,23.274086669203825,0,1,8
232,22.17885805480182,0,1,8
233,23.40221145772375,0,1,10
234,23.09111781604588,0,1,3
235,22.513416970148683,0,1,15
236,2.5543575148039963,0,0,200
237,40.62257156043779,0,1,43
238,22.00045394897461,0,1,1
239,34.02902481239289,0,1,42
240,27.39590327104088,0,1,20
241,20.999000549316406,0,1,1
242,23.315602933987975,0,1,12
243,63.475599228055216,3,0,200
244,57.89899060024618,2,1,132
245,106.18826057488332,0,1,185
246,103.89540209656116,0,0,200
247,26.069836854934692,0,1,6
248,21.446149086754303,0,1,15
249,24.06499218940735,0,1,4
250,79.32568885985529,0,1,119
251,29.114733517169952,0,1,9
252,97.26580733124138,0,0,200
253,37.3958346805739,2,1,135
254,60.37039774656296,0,1,40
255,28.116628105170093,4,1,16
256,59.7343484708108,0,0,200
257,22.00473403930664,0,1,1
258,30.28267419175245,0,1,17
259,22.062856499105692,0,1,4
260,28.763772932928987,0,1,25
261,37.51521914586192,0,0,200
262,57.79738071158499,0,0,200
263,78.31973179319175,0,1,109
264,32.49861733056605,0,1,21
265,96.9991303782881,0,0,200
266,27.236749410629272,0,1,7
